sample	genome	taxonomy	dispersion	fraction	containment	PTR	log2(PTR)	enzyme_consistency	n_anchors	ori_confidence	se	ci_low	ci_high	n_enzymes	n_enzymes_attempted	enzyme_fit_rate	enzymes_used	enzyme_i2	fusion_model	ori	method	n_windows	pass_qc	qc_reason	excluded	note	run	coverage
SRR28338157	GCA_041393595.1_ASM4139359v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (80 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:only 3 windows after outlier trimming;BaeI:only 3 windows after outlier trimming;BcgI:fragmented reference (80 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (80 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:only 4 windows after outlier trimming;BslFI:fragmented reference (80 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (80 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (80 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (80 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:only 1 windows after outlier trimming;FalI:only 4 windows after outlier trimming;HaeIV:fragmented reference (80 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (80 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:only 4 windows after outlier trimming;PsrI:only 2 windows after outlier trimming	no enzyme produced a usable estimate	SRR28338157	1.919098283
SRR28338157	GCA_041393615.1_ASM4139361v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (63 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (63 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:only 2 windows after outlier trimming;BcgI:fragmented reference (63 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (63 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (63 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (63 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (63 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (63 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (63 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:only 1 windows after outlier trimming;FalI:only 4 windows after outlier trimming;HaeIV:fragmented reference (63 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (63 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (63 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:only 3 windows after outlier trimming	no enzyme produced a usable estimate	SRR28338157	1.895369627
SRR28338157	GCA_041393635.1_ASM4139363v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (64 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (64 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:only 2 windows after outlier trimming;BcgI:fragmented reference (64 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (64 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (64 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (64 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (64 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (64 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (64 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:only 3 windows after outlier trimming;FalI:fragmented reference (64 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (64 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (64 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (64 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (64 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338157	1.494613632
SRR28338157	GCA_041393655.1_ASM4139365v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (55 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (55 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (55 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (55 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (55 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (55 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (55 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (55 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (55 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (55 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:only 4 windows after outlier trimming;FalI:fragmented reference (55 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (55 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (55 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (55 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:only 4 windows after outlier trimming	no enzyme produced a usable estimate	SRR28338157	1.546492971
SRR28338157	GCA_041393675.1_ASM4139367v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (39 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (39 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (39 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (39 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (39 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (39 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (39 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (39 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (39 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (39 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:only 2 windows after outlier trimming;FalI:fragmented reference (39 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (39 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (39 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (39 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (39 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338157	1.787082447
SRR28338157	GCA_041393695.1_ASM4139369v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:only 3 windows after outlier trimming;BaeI:only 2 windows after outlier trimming;BcgI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (13 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:only 3 windows after outlier trimming;PsrI:only 1 windows after outlier trimming	no enzyme produced a usable estimate	SRR28338157	1.489770299
SRR28338157	GCA_041393715.1_ASM4139371v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (27 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (27 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (27 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (27 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (27 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (27 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (27 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (27 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (27 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (27 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (27 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (27 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (27 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (27 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (27 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (27 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338157	2.042387074
SRR28338157	GCA_041393735.1_ASM4139373v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:only 1 windows after outlier trimming;AloI:only 1 windows after outlier trimming;BaeI:only 1 windows after outlier trimming;BcgI:fragmented reference (23 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (23 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:only 2 windows after outlier trimming;BslFI:fragmented reference (23 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:only 3 windows after outlier trimming;CjeI:fragmented reference (23 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (23 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:only 1 windows after outlier trimming;FalI:only 2 windows after outlier trimming;HaeIV:fragmented reference (23 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (23 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:only 1 windows after outlier trimming;PsrI:only 1 windows after outlier trimming	no enzyme produced a usable estimate	SRR28338157	1.569919224
SRR28338157	GCA_041393755.1_ASM4139375v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (57 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (57 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (57 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (57 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (57 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (57 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (57 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (57 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (57 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (57 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (57 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (57 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (57 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (57 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (57 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (57 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338157	4.389808228
SRR28338157	GCA_041393775.1_ASM4139377v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (17 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (17 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (17 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (17 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (17 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (17 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (17 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (17 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (17 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (17 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (17 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (17 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (17 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (17 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (17 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (17 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338157	6.060490804
SRR28338157	GCA_041393795.1_ASM4139379v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (56 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (56 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (56 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (56 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (56 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (56 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (56 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (56 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (56 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (56 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (56 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (56 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (56 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (56 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (56 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (56 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338157	3.92942727
SRR28338157	GCA_041393815.1_ASM4139381v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338157	3.744612088
SRR28338157	GCA_041393835.1_ASM4139383v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (10 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338157	1.72507237
SRR28338157	GCA_041393855.1_ASM4139385v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (18 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (18 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (18 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (18 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (18 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (18 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (18 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (18 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (18 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (18 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (18 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (18 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (18 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (18 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (18 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (18 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338157	2.178270581
SRR28338157	GCA_041393875.1_ASM4139387v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (3 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (3 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (3 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (3 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (3 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (3 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (3 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (3 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (3 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (3 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:fragmented reference (3 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:fragmented reference (3 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (3 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (3 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (3 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (3 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338157	1.752196012
SRR28338157	GCA_041393895.1_ASM4139389v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (25 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (25 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:only 4 windows after outlier trimming;BcgI:fragmented reference (25 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (25 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (25 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (25 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (25 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (25 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (25 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:only 3 windows after outlier trimming;FalI:fragmented reference (25 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (25 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (25 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (25 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (25 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338157	1.666057481
SRR28338157	GCA_041393925.1_ASM4139392v1_genomic	-							0					0	13	0.0	-		fixed		none	0	False	only 0/13 enzymes produced a fit; no PTR estimate	AlfI:only 1 windows after outlier trimming;AloI:only 2 windows after outlier trimming;BcgI:fragmented reference (79 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:only 3 windows after outlier trimming;BsaXI:only 3 windows after outlier trimming;BslFI:fragmented reference (79 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:only 4 windows after outlier trimming;CjeI:only 3 windows after outlier trimming;CjePI:fragmented reference (79 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;FalI:only 1 windows after outlier trimming;HaeIV:fragmented reference (79 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (79 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:only 1 windows after outlier trimming	no enzyme produced a usable estimate	SRR28338157	2.236707437
SRR28338157	GCA_041393945.1_ASM4139394v1_genomic	-							0					0	16	0.0	-		fixed		none	0	False	only 0/16 enzymes produced a fit; no PTR estimate	AlfI:fragmented reference (4 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;AloI:fragmented reference (4 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BaeI:fragmented reference (4 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BcgI:fragmented reference (4 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BplI:fragmented reference (4 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BsaXI:fragmented reference (4 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;BslFI:fragmented reference (4 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Bsp24I:fragmented reference (4 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjeI:fragmented reference (4 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CjePI:fragmented reference (4 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;CspCI:only 3 windows after outlier trimming;FalI:fragmented reference (4 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;HaeIV:fragmented reference (4 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;Hin4I:fragmented reference (4 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PpiI:fragmented reference (4 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly;PsrI:fragmented reference (4 contigs); scaffold and use --method v_shape, or choose --method sorted explicitly	no enzyme produced a usable estimate	SRR28338157	1.81495705
