run	genome	log2(PTR)	pass_qc	n_enzymes	old_log2ptr	old_pass_qc	old_n_enzymes	_merge	d_log2ptr	same_pass_qc
SRR28338156	GCA_041389495.1_ASM4138949v1_genomic		False	0	0.09105623977	False	10.0	both		True
SRR28338156	GCA_041389525.1_ASM4138952v1_genomic		False	0	2.713754149	False	13.0	both		True
SRR28338156	GCA_041389545.1_ASM4138954v1_genomic		False	0	2.135755181	False	14.0	both		True
SRR28338156	GCA_041389565.1_ASM4138956v1_genomic		False	0	0.1780003235	False	10.0	both		True
SRR28338156	GCA_041389585.1_ASM4138958v1_genomic		False	0	0.04957494874	False	7.0	both		True
SRR28338156	GCA_041389605.1_ASM4138960v1_genomic		False	0	0.4817931467	False	6.0	both		True
SRR28338156	GCA_041389625.1_ASM4138962v1_genomic		False	0	0.2152094203	False	9.0	both		True
SRR28338156	GCA_041389635.1_ASM4138963v1_genomic		False	0	2.441338159	False	14.0	both		True
SRR28338156	GCA_041389665.1_ASM4138966v1_genomic		False	0	2.674634552	False	15.0	both		True
SRR28338156	GCA_041389685.1_ASM4138968v1_genomic		False	0	0.1133615508	False	5.0	both		True
SRR28338156	GCA_041389705.1_ASM4138970v1_genomic		False	0	2.009644717	True	16.0	both		False
SRR28338156	GCA_041389725.1_ASM4138972v1_genomic		False	0	0.1715976201	False	8.0	both		True
SRR28338156	GCA_041389745.1_ASM4138974v1_genomic		False	0	0.141699227	False	11.0	both		True
SRR28338156	GCA_041389765.1_ASM4138976v1_genomic		False	0	1.950332174	True	16.0	both		False
SRR28338156	GCA_041389785.1_ASM4138978v1_genomic		False	0	0.09320140435	False	12.0	both		True
SRR28338156	GCA_041389805.1_ASM4138980v1_genomic		False	0	1.688366921	True	16.0	both		False
SRR28338156	GCA_041389825.1_ASM4138982v1_genomic		False	0	2.233570533	False	14.0	both		True
SRR28338156	GCA_041389845.1_ASM4138984v1_genomic		False	0	1.864736554	True	16.0	both		False
SRR28338156	GCA_041389865.1_ASM4138986v1_genomic		False	0	1.792155788	False	16.0	both		True
SRR28338156	GCA_041389885.1_ASM4138988v1_genomic		False	0	0.1098474841	False	6.0	both		True
SRR28338156	GCA_041389905.1_ASM4138990v1_genomic		False	0	1.901934501	False	16.0	both		True
SRR28338156	GCA_041389925.1_ASM4138992v1_genomic		False	0	0.167781269	False	6.0	both		True
SRR28338156	GCA_041389945.1_ASM4138994v1_genomic		False	0	0.2300875552	False	10.0	both		True
SRR28338156	GCA_041389965.1_ASM4138996v1_genomic		False	0	0.2519341406	False	5.0	both		True
SRR28338156	GCA_041389985.1_ASM4138998v1_genomic		False	0	0.4869477428	False	5.0	both		True
SRR28338156	GCA_041390005.1_ASM4139000v1_genomic		False	0	2.654579	False	9.0	both		True
SRR28338156	GCA_041390025.1_ASM4139002v1_genomic		False	0	0.2476618353	False	7.0	both		True
SRR28338156	GCA_041390045.1_ASM4139004v1_genomic		False	0	2.673286075	False	14.0	both		True
SRR28338156	GCA_041390065.1_ASM4139006v1_genomic		False	0	0.2025919659	False	11.0	both		True
SRR28338156	GCA_041390085.1_ASM4139008v1_genomic		False	0	0.1740436407	False	9.0	both		True
SRR28338156	GCA_041390105.1_ASM4139010v1_genomic		False	0	0.2379252982	True	16.0	both		False
SRR28338156	GCA_041390125.1_ASM4139012v1_genomic		False	0	0.3312740465	False	12.0	both		True
SRR28338156	GCA_041390145.1_ASM4139014v1_genomic		False	0	0.1652897416	True	16.0	both		False
SRR28338156	GCA_041390165.1_ASM4139016v1_genomic		False	0	0.05588093076	False	8.0	both		True
SRR28338156	GCA_041390185.1_ASM4139018v1_genomic		False	0	1.428642771	False	4.0	both		True
SRR28338156	GCA_041390205.1_ASM4139020v1_genomic		False	0	2.686218316	False	13.0	both		True
SRR28338156	GCA_041390225.1_ASM4139022v1_genomic		False	0	1.753354716	False	16.0	both		True
SRR28338156	GCA_041390245.1_ASM4139024v1_genomic		False	0	1.147992854	False	4.0	both		True
SRR28338156	GCA_041390265.1_ASM4139026v1_genomic		False	0	2.743683541	False	6.0	both		True
SRR28338156	GCA_041390285.1_ASM4139028v1_genomic		False	0	0.1202986099	False	9.0	both		True
SRR28338156	GCA_041390305.1_ASM4139030v1_genomic		False	0	0.1834229137	False	12.0	both		True
SRR28338156	GCA_041390325.1_ASM4139032v1_genomic		False	0	2.270903685	False	15.0	both		True
SRR28338156	GCA_041390345.1_ASM4139034v1_genomic		False	0	0.629305261	False	6.0	both		True
SRR28338156	GCA_041390365.1_ASM4139036v1_genomic		False	0	0.5623338191	False	10.0	both		True
SRR28338156	GCA_041390385.1_ASM4139038v1_genomic		False	0	5.624757181	False	1.0	both		True
SRR28338156	GCA_041390405.1_ASM4139040v1_genomic		False	0	2.562109351	False	3.0	both		True
SRR28338156	GCA_041390425.1_ASM4139042v1_genomic		False	0	2.32411006	False	4.0	both		True
SRR28338156	GCA_041390445.1_ASM4139044v1_genomic		False	0	1.425728435	False	2.0	both		True
SRR28338156	GCA_041390465.1_ASM4139046v1_genomic		False	0	2.374077547	False	7.0	both		True
SRR28338156	GCA_041390485.1_ASM4139048v1_genomic		False	0	0.6660104288	False	1.0	both		True
SRR28338156	GCA_041390505.1_ASM4139050v1_genomic		False	0	0.1125006536	False	5.0	both		True
SRR28338156	GCA_041390515.1_ASM4139051v1_genomic		False	0	0.267963029	False	6.0	both		True
SRR28338156	GCA_041390525.1_ASM4139052v1_genomic		False	0	2.212997938	False	12.0	both		True
SRR28338156	GCA_041390565.1_ASM4139056v1_genomic		False	0	2.284701407	False	6.0	both		True
SRR28338156	GCA_041390585.1_ASM4139058v1_genomic		False	0	0.07490327328	False	10.0	both		True
SRR28338156	GCA_041390605.1_ASM4139060v1_genomic		False	0	0.3092039533	False	9.0	both		True
SRR28338156	GCA_041390625.1_ASM4139062v1_genomic		False	0	0.2701871216	False	10.0	both		True
SRR28338156	GCA_041390645.1_ASM4139064v1_genomic		False	0	0.2345610842	False	10.0	both		True
SRR28338156	GCA_041390665.1_ASM4139066v1_genomic		False	0	1.906476505	False	16.0	both		True
SRR28338156	GCA_041390685.1_ASM4139068v1_genomic	0.2536662923	False	14	0.3142240892	False	9.0	both	-0.060557796900000016	True
SRR28338156	GCA_041390705.1_ASM4139070v1_genomic		False	0	0.4075964384	False	4.0	both		True
SRR28338156	GCA_041390725.1_ASM4139072v1_genomic		False	0	2.431587843	False	5.0	both		True
SRR28338156	GCA_041390745.1_ASM4139074v1_genomic		False	0	0.1384217775	False	7.0	both		True
SRR28338156	GCA_041390765.1_ASM4139076v1_genomic		False	0	0.4634949803	False	6.0	both		True
SRR28338156	GCA_041390785.1_ASM4139078v1_genomic		False	0	2.243307385	False	4.0	both		True
SRR28338156	GCA_041390805.1_ASM4139080v1_genomic		False	0	0.2563724112	False	7.0	both		True
SRR28338156	GCA_041390825.1_ASM4139082v1_genomic		False	0	0.4660259792	False	10.0	both		True
SRR28338156	GCA_041390845.1_ASM4139084v1_genomic		False	0	0.5863465245	False	3.0	both		True
SRR28338156	GCA_041390865.1_ASM4139086v1_genomic		False	0	1.390130828	False	5.0	both		True
SRR28338156	GCA_041390885.1_ASM4139088v1_genomic		False	0	0.1509603853	False	11.0	both		True
SRR28338156	GCA_041390905.1_ASM4139090v1_genomic		False	0	0.223050124	True	16.0	both		False
SRR28338156	GCA_041390925.1_ASM4139092v1_genomic		False	0	2.461323652	False	13.0	both		True
SRR28338156	GCA_041390945.1_ASM4139094v1_genomic		False	0	0.2753834788	False	12.0	both		True
SRR28338156	GCA_041390965.1_ASM4139096v1_genomic		False	0	2.471857157	False	16.0	both		True
SRR28338156	GCA_041390985.1_ASM4139098v1_genomic		False	0	0.1122905592	False	10.0	both		True
SRR28338156	GCA_041391005.1_ASM4139100v1_genomic		False	0	2.198985204	False	9.0	both		True
SRR28338156	GCA_041391025.1_ASM4139102v1_genomic		False	0	1.679882135	False	16.0	both		True
SRR28338156	GCA_041391045.1_ASM4139104v1_genomic		False	0	2.33187401	False	4.0	both		True
SRR28338156	GCA_041391065.1_ASM4139106v1_genomic		False	0	0.2390934463	False	10.0	both		True
SRR28338156	GCA_041391085.1_ASM4139108v1_genomic	0.1369490088	True	16	0.1372102479	True	16.0	both	-0.0002612391000000047	True
SRR28338156	GCA_041391105.1_ASM4139110v1_genomic		False	0	0.5640978927	False	3.0	both		True
SRR28338156	GCA_041391125.1_ASM4139112v1_genomic		False	0	2.023632551	False	16.0	both		True
SRR28338156	GCA_041391145.1_ASM4139114v1_genomic		False	0	0.1659153022	False	11.0	both		True
SRR28338156	GCA_041391165.1_ASM4139116v1_genomic		False	0	2.33291666	False	10.0	both		True
SRR28338156	GCA_041391185.1_ASM4139118v1_genomic		False	0	1.872325266	False	8.0	both		True
SRR28338156	GCA_041391205.1_ASM4139120v1_genomic		False	0	2.465097755	False	9.0	both		True
SRR28338156	GCA_041391225.1_ASM4139122v1_genomic		False	0	0.2882072097	False	6.0	both		True
SRR28338156	GCA_041391245.1_ASM4139124v1_genomic		False	0	0.1488652857	False	10.0	both		True
SRR28338156	GCA_041391265.1_ASM4139126v1_genomic		False	0	2.150720352	False	15.0	both		True
SRR28338156	GCA_041391285.1_ASM4139128v1_genomic		False	0	2.023323603	False	12.0	both		True
SRR28338156	GCA_041391305.1_ASM4139130v1_genomic		False	0	0.1496358552	False	7.0	both		True
SRR28338156	GCA_041391325.1_ASM4139132v1_genomic		False	0	0.2941843246	False	2.0	both		True
SRR28338156	GCA_041391345.1_ASM4139134v1_genomic		False	0	0.4545050397	False	5.0	both		True
SRR28338156	GCA_041391365.1_ASM4139136v1_genomic		False	0	0.3131712746	False	7.0	both		True
SRR28338156	GCA_041391385.1_ASM4139138v1_genomic		False	0	0.3664507418	False	7.0	both		True
SRR28338156	GCA_041391405.1_ASM4139140v1_genomic		False	0	0.1632881641	False	6.0	both		True
SRR28338156	GCA_041391425.1_ASM4139142v1_genomic		False	0	0.07456839256	False	4.0	both		True
SRR28338156	GCA_041391435.1_ASM4139143v1_genomic		False	0	0.5831840571	False	4.0	both		True
SRR28338156	GCA_041391465.1_ASM4139146v1_genomic		False	0	1.127938923	False	5.0	both		True
SRR28338156	GCA_041391485.1_ASM4139148v1_genomic		False	0	0.2409237512	False	8.0	both		True
SRR28338156	GCA_041391505.1_ASM4139150v1_genomic		False	0	0.2144900779	False	9.0	both		True
SRR28338156	GCA_041391525.1_ASM4139152v1_genomic		False	0	0.2000053744	True	13.0	both		False
SRR28338156	GCA_041391545.1_ASM4139154v1_genomic		False	0	2.60030279	False	6.0	both		True
SRR28338156	GCA_041391565.1_ASM4139156v1_genomic		False	0	0.1368690744	True	13.0	both		False
SRR28338156	GCA_041391585.1_ASM4139158v1_genomic		False	0	0.1556094561	False	8.0	both		True
SRR28338156	GCA_041391605.1_ASM4139160v1_genomic		False	0	0.238483734	False	11.0	both		True
SRR28338156	GCA_041391625.1_ASM4139162v1_genomic		False	0	2.362962538	False	8.0	both		True
SRR28338156	GCA_041391645.1_ASM4139164v1_genomic		False	0	0.2055713398	False	11.0	both		True
SRR28338156	GCA_041391665.1_ASM4139166v1_genomic		False	0	0.1075365032	True	14.0	both		False
SRR28338156	GCA_041391685.1_ASM4139168v1_genomic		False	0	2.244970988	False	11.0	both		True
SRR28338156	GCA_041391705.1_ASM4139170v1_genomic		False	0	2.562110847	False	12.0	both		True
SRR28338156	GCA_041391725.1_ASM4139172v1_genomic		False	0	0.3247391027	False	11.0	both		True
SRR28338156	GCA_041391745.1_ASM4139174v1_genomic		False	0	0.1967106256	False	9.0	both		True
SRR28338156	GCA_041391765.1_ASM4139176v1_genomic		False	0	0.1058381255	False	10.0	both		True
SRR28338156	GCA_041391785.1_ASM4139178v1_genomic		False	0	0.106908511	True	14.0	both		False
SRR28338156	GCA_041391805.1_ASM4139180v1_genomic		False	0	0.1655202835	True	14.0	both		False
SRR28338156	GCA_041391825.1_ASM4139182v1_genomic		False	0	0.198154857	False	9.0	both		True
SRR28338156	GCA_041391845.1_ASM4139184v1_genomic		False	0	0.1874698017	True	14.0	both		False
SRR28338156	GCA_041391865.1_ASM4139186v1_genomic		False	0	0.2912032385	True	16.0	both		False
SRR28338156	GCA_041391885.1_ASM4139188v1_genomic		False	0	0.2896030496	False	7.0	both		True
SRR28338156	GCA_041391905.1_ASM4139190v1_genomic		False	0	0.2347683985	False	12.0	both		True
SRR28338156	GCA_041391925.1_ASM4139192v1_genomic		False	0	0.2247614433	True	14.0	both		False
SRR28338156	GCA_041391945.1_ASM4139194v1_genomic		False	0	0.1081949918	True	15.0	both		False
SRR28338156	GCA_041391965.1_ASM4139196v1_genomic		False	0	0.275446552	True	15.0	both		False
SRR28338156	GCA_041391985.1_ASM4139198v1_genomic		False	0	0.1757854086	False	10.0	both		True
SRR28338156	GCA_041392005.1_ASM4139200v1_genomic		False	0	0.2698668052	False	11.0	both		True
SRR28338156	GCA_041392025.1_ASM4139202v1_genomic		False	0	0.1932643325	True	13.0	both		False
SRR28338156	GCA_041392045.1_ASM4139204v1_genomic		False	0	0.3226064758	False	4.0	both		True
SRR28338156	GCA_041392065.1_ASM4139206v1_genomic		False	0	0.4454310983	False	8.0	both		True
SRR28338156	GCA_041392085.1_ASM4139208v1_genomic		False	0	0.3529574823	False	5.0	both		True
SRR28338156	GCA_041392105.1_ASM4139210v1_genomic		False	0	0.1605771006	True	13.0	both		False
SRR28338156	GCA_041392125.1_ASM4139212v1_genomic		False	0	0.1627643333	False	8.0	both		True
SRR28338156	GCA_041392145.1_ASM4139214v1_genomic		False	0	0.3019013913	False	7.0	both		True
SRR28338156	GCA_041392165.1_ASM4139216v1_genomic		False	0	0.07335148235	False	8.0	both		True
SRR28338156	GCA_041392175.1_ASM4139217v1_genomic		False	0	0.6104713975	False	5.0	both		True
SRR28338156	GCA_041392205.1_ASM4139220v1_genomic		False	0	0.3684973119	False	5.0	both		True
SRR28338156	GCA_041392225.1_ASM4139222v1_genomic		False	0	0.1974403033	False	10.0	both		True
SRR28338156	GCA_041392235.1_ASM4139223v1_genomic		False	0	0.1872536758	False	11.0	both		True
SRR28338156	GCA_041392255.1_ASM4139225v1_genomic		False	0	0.1433478414	False	11.0	both		True
SRR28338156	GCA_041392275.1_ASM4139227v1_genomic		False	0	0.190830629	False	7.0	both		True
SRR28338156	GCA_041392305.1_ASM4139230v1_genomic		False	0	0.09783733669	False	9.0	both		True
SRR28338156	GCA_041392315.1_ASM4139231v1_genomic		False	0	0.3867564915	False	8.0	both		True
SRR28338156	GCA_041392325.1_ASM4139232v1_genomic		False	0	0.1918837214	True	16.0	both		False
SRR28338156	GCA_041392355.1_ASM4139235v1_genomic		False	0	0.8726554097	False	1.0	both		True
SRR28338156	GCA_041392385.1_ASM4139238v1_genomic		False	0	0.2132658354	False	12.0	both		True
SRR28338156	GCA_041392405.1_ASM4139240v1_genomic		False	0	2.661076586	False	7.0	both		True
SRR28338156	GCA_041392415.1_ASM4139241v1_genomic		False	0	0.2929653347	False	7.0	both		True
SRR28338156	GCA_041392425.1_ASM4139242v1_genomic		False	0	0.340223255	False	6.0	both		True
SRR28338156	GCA_041392465.1_ASM4139246v1_genomic		False	0	0.2767251662	False	5.0	both		True
SRR28338156	GCA_041392475.1_ASM4139247v1_genomic		False	0	0.1754273915	True	14.0	both		False
SRR28338156	GCA_041392505.1_ASM4139250v1_genomic		False	0	2.358356465	False	12.0	both		True
SRR28338156	GCA_041392515.1_ASM4139251v1_genomic		False	0	0.04592823519	False	11.0	both		True
SRR28338156	GCA_041392545.1_ASM4139254v1_genomic		False	0	0.05554754036	False	9.0	both		True
SRR28338156	GCA_041392555.1_ASM4139255v1_genomic		False	0	0.3786334585	False	9.0	both		True
SRR28338156	GCA_041392585.1_ASM4139258v1_genomic		False	0	0.2130586243	False	8.0	both		True
SRR28338156	GCA_041392605.1_ASM4139260v1_genomic		False	0	0.1540894563	False	8.0	both		True
SRR28338156	GCA_041392615.1_ASM4139261v1_genomic		False	0	0.5727607646	False	4.0	both		True
SRR28338156	GCA_041392625.1_ASM4139262v1_genomic		False	0	0.1477029324	False	8.0	both		True
SRR28338156	GCA_041392665.1_ASM4139266v1_genomic		False	0	0.1236053692	False	10.0	both		True
SRR28338156	GCA_041392685.1_ASM4139268v1_genomic		False	0	0.09132191645	False	12.0	both		True
SRR28338156	GCA_041392695.1_ASM4139269v1_genomic		False	0	1.791973348	False	4.0	both		True
SRR28338156	GCA_041392715.1_ASM4139271v1_genomic		False	0	2.017942992	False	4.0	both		True
SRR28338156	GCA_041392725.1_ASM4139272v1_genomic		False	0	2.646440777	False	8.0	both		True
SRR28338156	GCA_041392765.1_ASM4139276v1_genomic		False	0	0.1958350237	False	6.0	both		True
SRR28338156	GCA_041392785.1_ASM4139278v1_genomic		False	0	0.2167900991	False	8.0	both		True
SRR28338156	GCA_041392805.1_ASM4139280v1_genomic		False	0	0.1302926847	False	12.0	both		True
SRR28338156	GCA_041392825.1_ASM4139282v1_genomic		False	0	0.1341953096	False	9.0	both		True
SRR28338156	GCA_041392835.1_ASM4139283v1_genomic		False	0	0.71503291	False	11.0	both		True
SRR28338156	GCA_041392845.1_ASM4139284v1_genomic		False	0	2.365795155e-17	False	7.0	both		True
SRR28338156	GCA_041392855.1_ASM4139285v1_genomic		False	0	0.2939798703	False	14.0	both		True
SRR28338156	GCA_041392895.1_ASM4139289v1_genomic		False	0	0.3453559678	False	5.0	both		True
SRR28338156	GCA_041392925.1_ASM4139292v1_genomic		False	0	0.122014523	False	5.0	both		True
SRR28338156	GCA_041392935.1_ASM4139293v1_genomic		False	0	0.139939889	False	4.0	both		True
SRR28338156	GCA_041392945.1_ASM4139294v1_genomic		False	0	0.2608801622	True	16.0	both		False
SRR28338156	GCA_041392955.1_ASM4139295v1_genomic		False	0	0.1262938739	True	13.0	both		False
SRR28338156	GCA_041392965.1_ASM4139296v1_genomic		False	0	0.178450206	False	8.0	both		True
SRR28338156	GCA_041393015.1_ASM4139301v1_genomic		False	0	0.3251772355	False	11.0	both		True
SRR28338156	GCA_041393035.1_ASM4139303v1_genomic		False	0	0.3505914525	False	16.0	both		True
SRR28338156	GCA_041393055.1_ASM4139305v1_genomic		False	0	0.9115025324	False	4.0	both		True
SRR28338156	GCA_041393075.1_ASM4139307v1_genomic		False	0	0.1924374855	False	9.0	both		True
SRR28338156	GCA_041393095.1_ASM4139309v1_genomic		False	0	0.5559662495	False	4.0	both		True
SRR28338156	GCA_041393115.1_ASM4139311v1_genomic		False	0	0.5454305017	False	6.0	both		True
SRR28338156	GCA_041393135.1_ASM4139313v1_genomic		False	0	0.7237080487	False	5.0	both		True
SRR28338156	GCA_041393155.1_ASM4139315v1_genomic		False	0	0.4495960354	False	4.0	both		True
SRR28338156	GCA_041393175.1_ASM4139317v1_genomic		False	0	1.489801151	False	3.0	both		True
SRR28338156	GCA_041393195.1_ASM4139319v1_genomic		False	0	0.2378218899	False	9.0	both		True
SRR28338156	GCA_041393215.1_ASM4139321v1_genomic		False	0	0.1457637798	False	11.0	both		True
SRR28338156	GCA_041393235.1_ASM4139323v1_genomic		False	0	0.2930660868	False	5.0	both		True
SRR28338156	GCA_041393255.1_ASM4139325v1_genomic		False	0	2.178314143	False	10.0	both		True
SRR28338156	GCA_041393275.1_ASM4139327v1_genomic		False	0	2.053182912	False	5.0	both		True
SRR28338156	GCA_041393295.1_ASM4139329v1_genomic		False	0	0.2635406907	False	10.0	both		True
SRR28338156	GCA_041393315.1_ASM4139331v1_genomic		False	0	0.2415833492	False	5.0	both		True
SRR28338156	GCA_041393335.1_ASM4139333v1_genomic		False	0	1.758502361	False	5.0	both		True
SRR28338156	GCA_041393355.1_ASM4139335v1_genomic		False	0	0.1883338375	False	12.0	both		True
SRR28338156	GCA_041393375.1_ASM4139337v1_genomic		False	0	0.3008992391	False	9.0	both		True
SRR28338156	GCA_041393395.1_ASM4139339v1_genomic		False	0	0.1286830988	False	10.0	both		True
SRR28338156	GCA_041393415.1_ASM4139341v1_genomic		False	0	0.5915279943	False	4.0	both		True
SRR28338156	GCA_041393435.1_ASM4139343v1_genomic		False	0	0.07719897593	False	5.0	both		True
SRR28338156	GCA_041393445.1_ASM4139344v1_genomic		False	0	0.2459367375	False	8.0	both		True
SRR28338156	GCA_041393475.1_ASM4139347v1_genomic		False	0	0.06654786812	False	8.0	both		True
SRR28338156	GCA_041393495.1_ASM4139349v1_genomic		False	0	0.2095535016	False	7.0	both		True
SRR28338156	GCA_041393515.1_ASM4139351v1_genomic		False	0	0.1576035396	False	9.0	both		True
SRR28338156	GCA_041393535.1_ASM4139353v1_genomic		False	0	0.0963665173	False	8.0	both		True
SRR28338156	GCA_041393555.1_ASM4139355v1_genomic		False	0	0.2576501039	False	8.0	both		True
SRR28338156	GCA_041393575.1_ASM4139357v1_genomic		False	0	0.4643980046	False	8.0	both		True
SRR28338156	GCA_041393595.1_ASM4139359v1_genomic		False	0	1.239382272	False	5.0	both		True
SRR28338156	GCA_041393615.1_ASM4139361v1_genomic		False	0	0.6114851188	False	5.0	both		True
SRR28338156	GCA_041393635.1_ASM4139363v1_genomic		False	0	0.3332852611	False	7.0	both		True
SRR28338156	GCA_041393655.1_ASM4139365v1_genomic		False	0	0.537045889	False	7.0	both		True
SRR28338156	GCA_041393675.1_ASM4139367v1_genomic		False	0	0.5274132967	False	9.0	both		True
SRR28338156	GCA_041393695.1_ASM4139369v1_genomic		False	0	0.7593803737	False	8.0	both		True
SRR28338156	GCA_041393715.1_ASM4139371v1_genomic		False	0	0.118342587	False	8.0	both		True
SRR28338156	GCA_041393735.1_ASM4139373v1_genomic		False	0	1.618987686e-17	False	3.0	both		True
SRR28338156	GCA_041393755.1_ASM4139375v1_genomic		False	0	0.1503073947	False	5.0	both		True
SRR28338156	GCA_041393775.1_ASM4139377v1_genomic		False	0	0.137556257	False	13.0	both		True
SRR28338156	GCA_041393795.1_ASM4139379v1_genomic		False	0	1.141038455	True	15.0	both		False
SRR28338156	GCA_041393815.1_ASM4139381v1_genomic		False	0	0.0827014594	False	12.0	both		True
SRR28338156	GCA_041393835.1_ASM4139383v1_genomic		False	0	0.1790115711	False	7.0	both		True
SRR28338156	GCA_041393855.1_ASM4139385v1_genomic		False	0	0.1644687017	False	12.0	both		True
SRR28338156	GCA_041393875.1_ASM4139387v1_genomic		False	0	0.168519921	False	12.0	both		True
SRR28338156	GCA_041393895.1_ASM4139389v1_genomic		False	0	0.4436579473	False	7.0	both		True
SRR28338156	GCA_041393925.1_ASM4139392v1_genomic		False	0	1.712026161	False	3.0	both		True
SRR28338156	GCA_041393945.1_ASM4139394v1_genomic		False	0	0.3071159244	False	9.0	both		True
SRR28338156	GCA_041393965.1_ASM4139396v1_genomic		False	0	0.1390395522	False	6.0	both		True
SRR28338156	GCA_041393985.1_ASM4139398v1_genomic		False	0	0.3933825359	False	6.0	both		True
SRR28338156	GCA_041394005.1_ASM4139400v1_genomic		False	0	0.6950477947	False	7.0	both		True
SRR28338156	GCA_041394025.1_ASM4139402v1_genomic		False	0	0.1635484744	False	7.0	both		True
SRR28338156	GCA_041394045.1_ASM4139404v1_genomic		False	0	1.119095795	False	4.0	both		True
SRR28338156	GCA_041394065.1_ASM4139406v1_genomic		False	0	0.2185777675	False	9.0	both		True
SRR28338156	GCA_041394085.1_ASM4139408v1_genomic		False	0	0.3974053069	False	7.0	both		True
SRR28338156	GCA_041394105.1_ASM4139410v1_genomic		False	0	0.4954655973	False	8.0	both		True
SRR28338156	GCA_041394125.1_ASM4139412v1_genomic		False	0	0.2845615749	False	7.0	both		True
SRR28338156	GCA_041394145.1_ASM4139414v1_genomic		False	0	0.1811952444	False	11.0	both		True
SRR28338156	GCA_041394165.1_ASM4139416v1_genomic		False	0	0.6387019896	False	5.0	both		True
SRR28338156	GCA_041394185.1_ASM4139418v1_genomic		False	0	0.1445969429	False	5.0	both		True
SRR28338156	GCA_041394205.1_ASM4139420v1_genomic		False	0	2.396409128	False	9.0	both		True
SRR28338156	GCA_041394225.1_ASM4139422v1_genomic		False	0	0.1446687675	False	12.0	both		True
SRR28338156	GCA_041394245.1_ASM4139424v1_genomic		False	0	0.1538537449	False	8.0	both		True
SRR28338156	GCA_041394265.1_ASM4139426v1_genomic		False	0	0.2767926029	False	4.0	both		True
SRR28338156	GCA_041394285.1_ASM4139428v1_genomic		False	0	0.09977165526	False	12.0	both		True
SRR28338156	GCA_041394305.1_ASM4139430v1_genomic		False	0	0.3356847637	False	7.0	both		True
SRR28338156	GCA_041394325.1_ASM4139432v1_genomic		False	0	0.203903936	False	7.0	both		True
SRR28338156	GCA_041394345.1_ASM4139434v1_genomic		False	0	0.2852476201	False	6.0	both		True
SRR28338156	GCA_041394365.1_ASM4139436v1_genomic		False	0	0.4385897562	False	5.0	both		True
SRR28338156	GCA_041394385.1_ASM4139438v1_genomic		False	0	0.2276822815	False	11.0	both		True
SRR28338156	GCA_041394405.1_ASM4139440v1_genomic		False	0	0.1821940895	False	9.0	both		True
SRR28338156	GCA_041394425.1_ASM4139442v1_genomic		False	0	0.4982960057	False	3.0	both		True
